x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,percentage_above_baseline,max_recorded_intensity,firstmoment,secondmoment,thirdmoment,skewness,q0,deltaq0,wMu,firstmoment_lu,secondmoment_lu,thirdmoment_lu,skewness_lu,D_period,peak_width,wp,peak_amplitude,fibril_radius
0,0,0.338859,0.096547,0.000147,0.03054977803766493,69.78037709111744,0.03018456100234168,0.286126,0.0819,0.023485,0.758176,0.282,0.006625,0.1757142857142857,0.28608,0.0819,0.02348,0.757759,66.84239688488923,0.006625,0.049551428571428566,1,53.81614099828941
1,0,0.29242,0.073611,0.0,1e-09,9.669445097744447,0.004765609789652736,0.2853,0.0816,0.02341,0.559821,0.283,0.005125,0.140204081632653,0.285638,0.0816,0.02334,0.56012,66.60620466974827,0.005125,0.039677755102040795,1,67.20810337703577
2,0,0.230949,0.043252,0.000311,0.0646325236034952,91.35241805761915,0.024309120108765292,0.290231,0.0843,0.024495,0.095247,0.289,0.0055,0.0987755102040816,0.290293,0.0843,0.024493,0.095134,65.22337689113758,0.0055,0.02854612244897958,1,93.4160732839563
3,0,0.262064,0.058619,0.0,1e-09,49.8090599214229,0.015696684230260216,0.285495,0.0816,0.023352,0.923575,0.28,0.00775,0.2053061224489795,0.285478,0.0816,0.023369,0.923555,67.31984257692413,0.00775,0.057485714285714265,1,46.38833664678596
4,0,0.283853,0.06938,1.7e-05,0.0035329675281653324,54.90089367163953,0.015243749697474274,0.295424,0.0874,0.025899,-1.21544,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
5,0,0.275744,0.065375,0.0,1e-09,26.95125503864009,0.010474375672354597,0.287955,0.083,0.023953,-0.159432,0.278,0.001,0.0277551020408163,0.278121,0.0774,0.021514,-0.168788,67.80415799114661,0.001,0.007715918367346932,1,345.60586824657946
6,0,0.305413,0.080028,0.0,1e-09,33.79880294724587,0.025641711340880224,0.281129,0.0791,0.022253,4.141216,0.301,0.001,0.1875510204081632,0.306105,0.0938,0.02873,2.599635,62.62310937388292,0.001,0.056452857142857124,1,47.237054094862145
7,0,0.307615,0.081116,0.0,1e-09,10.16518020167244,0.0068971720805151016,0.277648,0.0771,0.021429,4.251065,0.301,0.001,0.1875510204081632,0.306105,0.0938,0.02873,2.599635,62.62310937388292,0.001,0.056452857142857124,1,47.237054094862145
8,0,0.43916,0.146084,0.000155,0.03221235099209568,71.02347943836526,0.022854559052995382,0.286835,0.0823,0.023651,0.899579,0.279,0.01,0.2348979591836734,0.286006,0.082,0.023567,0.897575,67.56113233526436,0.01,0.06553653061224489,1,40.68977472189266
9,0,0.768579,0.308778,0.001248,0.25936138089119615,95.89162104157684,0.09546674504428138,0.291103,0.0848,0.024706,-0.204315,0.292,0.001,0.0395918367346938,0.29226,0.0854,0.024965,-0.207443,64.55327370389986,0.001,0.011560816326530589,1,230.664218801488
10,0,1.105255,0.475057,0.001778,0.369506839122233,89.8597815858326,0.26553624924810904,0.289388,0.0838,0.024247,-1.259679,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
11,0,1.560366,0.699829,0.003917,0.8140372828131534,94.60201505200848,0.4264796399816475,0.291297,0.0849,0.024743,-0.392104,0.284,0.001,0.0395918367346938,0.284272,0.0808,0.022973,-0.393613,66.37167578006606,0.001,0.011244081632653037,1,237.16180242969895
12,0,2.025706,0.929653,0.005406,1.0,97.2580521726065,0.667650179106307,0.290337,0.0843,0.024491,-0.639378,0.284,0.001,0.0218367346938775,0.284135,0.0807,0.02294,-0.646345,66.37167578006606,0.001,0.00620163265306121,1,429.9942959940338
13,0,2.192198,1.0,0.007971,1.0,98.51568283440348,0.9697827071015912,0.289999,0.0841,0.024403,-0.305218,0.29,0.001,0.0218367346938775,0.29011,0.0842,0.024418,-0.319376,64.99846869496125,0.001,0.006332653061224475,1,421.09786228381233
14,0,2.215699,1.0,0.008217,1.0,96.57682643479762,1.1493831510521524,0.289672,0.0839,0.024316,-0.568375,0.286,0.001,0.0159183673469387,0.286103,0.0819,0.02342,-0.576313,65.90753818719845,0.001,0.004552653061224468,1,585.7390472775116
15,0,1.998116,0.916027,0.008344,1.0,97.84882836416645,1.0674445381688396,0.289628,0.0839,0.024306,-0.507274,0.297,0.001,0.0159183673469387,0.297081,0.0883,0.02622,-0.503788,63.466518254339256,0.001,0.0047277551020407935,1,564.0450084894557
16,0,1.878894,0.857145,0.006289,1.0,97.00520020651308,0.7322722397230081,0.290464,0.0844,0.024525,-0.174374,0.278,0.001,0.0277551020408163,0.278121,0.0774,0.021514,-0.168788,67.80415799114661,0.001,0.007715918367346932,1,345.60586824657946
17,0,1.640623,0.739467,0.004427,0.9200263086581134,95.16490949441919,0.558897355424474,0.289603,0.0839,0.024307,-1.579338,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
18,0,1.29037,0.566482,0.002408,0.5004344592836542,88.13753340312685,0.3661636864632174,0.28963,0.0839,0.024311,-1.734097,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
19,0,0.963675,0.405133,0.002362,0.4908746647956773,94.7500849755016,0.24067728731658722,0.291071,0.0848,0.024685,-0.705166,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
20,0,0.770176,0.309567,0.001623,0.33729448813013735,95.89764364650398,0.1615225054586542,0.291822,0.0852,0.024881,-0.493307,0.288,0.001,0.0277551020408163,0.28817,0.083,0.023931,-0.490155,65.44984694978736,0.001,0.007993469387755093,1,333.6056644880178
21,0,0.745846,0.297551,0.001402,0.291365910263988,94.32097984940212,0.15449095896041165,0.290441,0.0844,0.02452,-0.836969,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
22,0,0.792986,0.320833,0.001313,0.2728697861459459,91.60009276969342,0.1120006275049501,0.290808,0.0846,0.024635,-0.515657,0.299,0.001,0.0277551020408163,0.299164,0.0895,0.026776,-0.510638,63.04199304862462,0.001,0.008298775510204073,1,321.3325463964853
23,0,0.630239,0.240455,0.000678,0.1409030578880056,93.10805306669481,0.059380975268450986,0.290343,0.0843,0.024505,-0.483172,0.288,0.001,0.0277551020408163,0.28817,0.083,0.023931,-0.490155,65.44984694978736,0.001,0.007993469387755093,1,333.6056644880178
24,0,0.595252,0.223175,0.000203,0.04218778871868015,70.01877073976212,0.03798823023725306,0.291632,0.0851,0.024853,-1.105694,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
25,0,0.682756,0.266392,0.000691,0.14360473893895556,85.76993195102705,0.06365453900853635,0.290353,0.0844,0.024523,-0.882837,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
26,0,0.710736,0.280211,0.000456,0.09476665840255245,79.52187049807253,0.06804926552717161,0.290061,0.0842,0.024449,-0.475557,0.288,0.001,0.0336734693877551,0.288221,0.0831,0.023944,-0.474252,65.44984694978736,0.001,0.00969795918367347,1,274.9719416386083
27,0,0.69591,0.272888,0.001116,0.23192892714308888,94.87179774162207,0.09375090232032313,0.290522,0.0844,0.024561,-0.504141,0.297,0.001,0.0159183673469387,0.297081,0.0883,0.02622,-0.503788,63.466518254339256,0.001,0.0047277551020407935,1,564.0450084894557
28,0,0.655964,0.25316,0.0,1e-09,36.325303013834635,0.019086439406427624,0.284014,0.0807,0.022957,0.664005,0.279,0.008875,0.1993877551020408,0.284082,0.0808,0.023039,0.663722,67.56113233526436,0.008875,0.05562918367346938,1,47.93646950347845
29,0,0.673626,0.261883,0.000389,0.08084260990919497,80.33264539218061,0.04532768507557494,0.287862,0.0829,0.023887,-0.542922,0.286,0.001,0.0336734693877551,0.286224,0.0819,0.023449,-0.536849,65.90753818719845,0.001,0.009630612244897958,1,276.8948223493678
30,0,0.711531,0.280603,0.000533,0.11076892308894837,87.43796272107247,0.05746086713152598,0.290005,0.0842,0.024442,-0.893001,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
31,0,0.81727,0.332826,0.001059,0.22008309484276983,92.73689172755812,0.11598100434878822,0.291886,0.0852,0.024893,-0.32128,0.29,0.001,0.0218367346938775,0.29011,0.0842,0.024418,-0.319376,64.99846869496125,0.001,0.006332653061224475,1,421.09786228381233
32,0,0.916472,0.38182,0.000957,0.1988852896737778,89.80032904374586,0.12362011718722554,0.289776,0.084,0.02436,-1.319261,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
33,0,0.999922,0.423035,0.001769,0.36763644454849836,96.07866312401923,0.12665473978641906,0.290251,0.0843,0.024491,-0.467495,0.288,0.001,0.0218367346938775,0.288127,0.083,0.02392,-0.47349,65.44984694978736,0.001,0.0062889795918367195,1,424.02215299411665
34,0,0.917222,0.382191,0.001261,0.2620630619421461,94.25051580634401,0.12245085332128447,0.290648,0.0845,0.024581,-0.919408,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
35,0,0.91994,0.383533,0.001292,0.2685055321405652,94.18570633773035,0.1645849001564118,0.291632,0.0851,0.024822,-1.738927,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
36,0,1.13979,0.492113,0.002462,0.5116568267260617,96.12801444830953,0.21041072670781902,0.28979,0.084,0.02436,-0.337918,0.297,0.001,0.0277551020408163,0.297144,0.0883,0.026237,-0.332355,63.466518254339256,0.001,0.00824326530612244,1,323.49640192777485
37,0,1.090703,0.46787,0.002193,0.4557528111333279,96.62076722185526,0.20789831209482257,0.29204,0.0853,0.024934,-0.4492,0.288,0.001,0.0159183673469387,0.288092,0.083,0.023912,-0.445267,65.44984694978736,0.001,0.004584489795918345,1,581.6714150047512
38,0,1.142008,0.493209,0.001211,0.251671980976954,92.55974204454377,0.11570446691717917,0.290609,0.0845,0.024586,-0.322469,0.29,0.001,0.0395918367346938,0.290273,0.0843,0.024459,-0.32442,64.99846869496125,0.001,0.011481632653061201,1,232.25500651736036
39,0,1.1732,0.508614,0.0018,0.3740789147469175,94.48043341546921,0.1671847903150896,0.290734,0.0846,0.024603,-0.919244,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
40,0,1.134544,0.489522,0.000563,0.11700357166806366,69.75833031928997,0.09480570395993193,0.290352,0.0843,0.024506,-1.582812,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
41,0,1.143983,0.494184,0.001741,0.36181743920799075,93.43442019555506,0.13810415343654148,0.291239,0.0849,0.024737,-0.766424,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
42,0,1.159201,0.5017,0.001569,0.3260721206877298,91.91814752156489,0.11323181854125997,0.28923,0.0837,0.024229,-0.327773,0.29,0.001,0.0395918367346938,0.290273,0.0843,0.024459,-0.32442,64.99846869496125,0.001,0.011481632653061201,1,232.25500651736036
