x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,percentage_above_baseline,max_recorded_intensity,firstmoment,secondmoment,thirdmoment,skewness,q0,deltaq0,wMu,firstmoment_lu,secondmoment_lu,thirdmoment_lu,skewness_lu,D_period,peak_width,wp,peak_amplitude,fibril_radius
0,0,0.018897,0.00401,0,1e-09,34.73352371340578,0.007162631,0.281151,0.0791,0.022242,5.11168,0.301,0.001,0.1875510204081632,0.306105,0.0938,0.02873,2.599635,62.62310937388292,0.001,0.056452857142857124,1,47.237054094862145
1,0,0.019003,0.004349,1.7e-05,0.029714865859799926,63.36307759884437,0.005062014,0.290088,0.0842,0.024458,-0.140386,0.292,0.001,0.021836735,0.292087,0.0853,0.02492,-0.144198,64.55327370389986,0.001,0.006376327,1,418.21363035036165
2,0,0.018621,0.003124,2.1e-05,0.036706599003282256,61.69585493643769,0.004630979,0.297568,0.0886,0.026428,-1.152896,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.00282,1,945.6264775413713
3,0,0.019072,0.004572,0,1e-09,28.452647848206098,0.006881629,0.30085,0.0906,0.027269,-1.634567,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.00282,1,945.6264775413713
4,0,0.019987,0.007506,9.4e-05,0.16430572887183487,93.78177681671225,0.005867056,0.294687,0.0869,0.025646,-0.499406,0.297,0.001,0.015918367,0.297081,0.0883,0.02622,-0.503788,63.466518254339256,0.001,0.004727755,1,564.0450084894557
5,0,0.020944,0.010576,0.000115,0.20101232787511714,94.93990379620952,0.011032942,0.288406,0.0832,0.024033,0.752626,0.284,0.0055,0.1579591836734694,0.287356,0.0826,0.023774,0.752661,66.37167578006606,0.0055,0.044860408,1,59.44365590615181
6,0,0.020919,0.010498,5.5e-05,0.096136331,72.85907864337337,0.008800015,0.286184,0.0819,0.023463,-0.564219,0.286,0.001,0.01,0.286081,0.0818,0.023414,-0.559748,65.90753818719845,0.001,0.00286,1,932.4009324009326
7,0,0.022118,0.014345,5.8e-05,0.10138013058049386,84.78291148404188,0.005023819,0.293348,0.0861,0.025322,-0.703057,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.00282,1,945.6264775413713
8,0,0.027986,0.03317,0,1e-09,6.478707209,0.001878993,0.284846,0.0813,0.023286,1.094682,0.281,0.005875,0.1875510204081632,0.285666,0.0817,0.023379,1.095777,67.08027018341195,0.005875,0.052701837,1,50.59912200196976
9,0,0.044287,0.085473,0,1e-09,36.11173265784078,0.003486899,0.28147,0.0793,0.022367,1.246662,0.277,0.004375,0.1697959183673469,0.280818,0.0789,0.022186,1.245201,68.04893834490527,0.004375,0.047033469,1,56.69721373692494
10,0,0.06742,0.159695,0.000214,0.3740577231763049,86.56526319365649,0.022219945,0.292701,0.0857,0.0251,-0.891265,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.00282,1,945.6264775413713
11,0,0.081695,0.205497,0,1e-09,49.571776515734136,0.007969172,0.295716,0.0875,0.025947,-1.200863,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.00282,1,945.6264775413713
12,0,0.096531,0.253101,0.000187,0.32686352445779915,85.95721064639989,0.01548294,0.290928,0.0847,0.024687,-0.379545,0.299,0.001,0.033673469,0.29921,0.0895,0.026788,-0.380372,63.04199304862462,0.001,0.010068367346938776,1,264.85591702983004
13,0,0.108317,0.290916,0,1e-09,26.954284971386983,0.008579049,0.294636,0.0869,0.025684,-0.637113,0.299,0.001,0.015918367,0.299098,0.0895,0.026758,-0.633265,63.04199304862462,0.001,0.004759592,1,560.2721321784893
