x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,peak_position,peak_position2,peak_width,peak_width2,peak_amplitude,peak_amplitude2,peak_height,peak_height2,rsq_gaussian_fit,SM,AP,area_fit,area_peaks,bg_c,FailReason,wm1_p1,wm2_p1,wm3_p1,wm_skew_p1,wm_area_p1,wm1_p2,wm2_p2,wm3_p2,wm_skew_p2,wm_area_p2,wm1_p3,wm2_p3,wm3_p3,wm_skew_p3,wm_area_p3,AP_WM,wm_area_sum,area_total_bs
0,0,0.519267,0.213222,0.0,1e-09,201.05806447706289,21.058064477062885,15.472942791270262,15.472942791270262,1.6825416285004982,1.6825416285004982,0.043381340136734475,0.043381340136734475,0.6433401805078498,0.06439461099213183,0.03708613223199143,78.48825275201807,2.9108257202193073,0.20993729731055213,,199.51716846236107,8.765944303167442,186.107749077528,0.27629201626860966,1.2139541133186116,20.093601735107775,8.390371577868624,131.32957074018222,0.22234068595567916,1.2194261175595535,,,,,,0.5118189239733999,2.433380230878165,4.754377216041805
1,0,0.511425,0.20858,0.000124,0.0317513222621752,203.05760255167098,23.057602551670982,12.105359879955024,12.105359879955024,0.9818918554161122,0.9818918554161122,0.03235906902329558,0.03235906902329558,0.5055276269747704,0.045173958201264276,0.019830305371995902,77.27622485028459,1.5324111367761617,0.2103994825375234,,201.27729508945205,7.527784648736489,144.23641378744296,0.3381219432421437,0.7718355093966117,21.25396386665857,7.323624960214378,142.3970044722159,0.3625121482365658,0.6907817908269023,,,,,,0.4500387063570204,1.4626173002235139,3.2499811228752495
2,0,0.457673,0.17676,0.000237,0.0606859949688349,,,,,,,,,,,,,,,weak_overall_peaks,,,,,,,,,,,,,,,,,,
3,0,0.328088,0.100047,0.0,1e-09,,,,,,,,,,,,,,,under_thresh,,,,,,,,,,,,,,,,,,
4,0,0.248441,0.052897,0.000129,0.0330316175146823,,,,,,,,,,,,,,,under_thresh,,,,,,,,,,,,,,,,,,
5,0,0.287961,0.076292,0.0,1e-09,,,,,,,,,,,,,,,under_thresh,,,,,,,,,,,,,,,,,,
6,0,0.288966,0.076887,0.000204,0.0522360463022883,,,,,,,,,,,,,,,under_thresh,,,,,,,,,,,,,,,,,,
7,0,0.345108,0.110122,0.000472,0.1208598718366671,,,,,,,,,,,,,,,under_thresh,,,,,,,,,,,,,,,,,,
8,0,0.381197,0.131486,0.000627,0.1605490246643862,,,,,,,,,,,,,,,under_thresh,,,,,,,,,,,,,,,,,,
9,0,0.714623,0.32887,0.00106,0.2714225935314983,,,,,,,,,,,,,,,too_narrow,,,,,,,,,,,,,,,,,,
10,0,0.908297,0.443523,0.001412,0.3615553793079958,181.0626837309819,1.0626837309818882,59.99999999999999,59.99999999999999,38.168228002324916,38.168228002324916,0.2537819986354887,0.2537819986354887,0.7449061580202694,0.10794997800135778,0.6822816528589898,110.83730265576088,75.62225805440463,0.09781956833710069,,182.73064181724718,32.820377164666205,-540.3504048466223,-0.01528427272772261,29.417923126678826,2.3986314706431537,33.58709173150871,-633.5505863852811,-0.01672107119495717,27.65757893928694,,,,,,0.7358755348452684,57.075502065965765,77.56135292358505
11,0,0.923267,0.452385,0.002575,0.6593520550411397,201.05806447706289,21.058064477062885,26.770670371652876,26.770670371652876,5.510451832746947,5.510451832746947,0.08211793689433078,0.08211793689433078,0.546442856699195,0.08962923722311376,0.08912158437852864,115.73852579446543,10.314800792437964,0.2928436805611874,,200.12758517592707,14.754336022852101,486.5021189497171,0.15146968628282081,4.562249156194189,24.241119311547262,12.722556142046734,296.233361089848,0.14385032192210812,3.6493268451205156,,,,,,0.5679556906597768,8.211576001314704,14.4581278722211
12,0,1.023884,0.511949,0.003541,0.9067050978255052,203.05760255167098,23.057602551670982,30.91120239088395,30.91120239088395,7.0079356540610185,7.0079356540610185,0.09044493952011745,0.09044493952011745,0.4135708026142313,0.0862594706005077,0.10214497525799032,129.54966710883102,13.232847541512427,0.323102276575885,,203.67133179196477,17.623733167169615,-91.0169626881206,-0.016627563398994235,5.994603360414987,29.499916231159595,15.141536624800313,-946.4060092407418,-0.27262622817500226,4.652949531781949,,,,,,0.5651853471437764,10.647552892196936,18.839046245635107
13,0,0.97093,0.480601,0.002728,0.698529089767856,225.05252137236008,45.052521372360076,9.48751630795658,9.48751630795658,3.1496957979174334,3.1496957979174334,0.13244212535774033,0.13244212535774033,0.14770820812516972,0.10488346443717306,0.04523595026163999,124.64416712548427,5.638397344491949,0.33057158272497866,,225.01834189157188,4.901957615872124,0.6425868488119364,0.005455357015633087,2.1745958773763645,44.95425048834968,4.864901906365126,1.0784822315975278,0.009366788865051436,1.9751015245100705,,,,,,0.25811556447680434,4.149697401886435,16.076897223527755
