x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,percentage_above_baseline,max_recorded_intensity,firstmoment,secondmoment,thirdmoment,skewness,q0,deltaq0,wMu,firstmoment_lu,secondmoment_lu,thirdmoment_lu,skewness_lu,D_period,peak_width,wp,peak_amplitude,fibril_radius
0,0,0.02164,0.010942,0.0,1e-09,16.263063023306646,0.0046995018977810735,0.288228,0.0833,0.02417,0.319871,0.285,0.008875,0.1638775510204081,0.288465,0.0833,0.024094,0.320135,66.13879270715356,0.008875,0.04670510204081631,1,57.09583214990571
1,0,0.022997,0.015019,7.5e-05,0.0368045671063517,86.38784131668595,0.010190585748933719,0.294135,0.0866,0.025486,-0.692943,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
2,0,0.021982,0.011969,0.0,1e-09,47.312284345316094,0.006541607457456064,0.294387,0.0868,0.025616,-0.665317,0.301,0.001,0.01,0.301086,0.0907,0.027295,-0.660584,62.62310937388292,0.001,0.00301,1,885.9357696566999
3,0,0.023199,0.015627,0.00011,0.0539800317559825,84.9480085811036,0.013071863024115081,0.299807,0.09,0.027026,-1.527105,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
4,0,0.023228,0.015714,2.1e-05,0.010305278789778476,63.06886960981294,0.0042837680377590046,0.294239,0.0867,0.025603,-0.505237,0.297,0.001,0.0159183673469387,0.297081,0.0883,0.02622,-0.503788,63.466518254339256,0.001,0.0047277551020407935,1,564.0450084894557
5,0,0.022644,0.013959,0.0,1e-09,17.711229535642524,0.002607290457414344,0.27916,0.078,0.021791,3.156995,0.301,0.001,0.1875510204081632,0.306105,0.0938,0.02873,2.599635,62.62310937388292,0.001,0.056452857142857124,1,47.237054094862145
6,0,0.023804,0.017443,0.0,1e-09,14.518545045846802,0.0021387000403427295,0.286323,0.0821,0.023574,1.063191,0.285,0.0025,0.1165306122448979,0.286888,0.0823,0.023624,1.06442,66.13879270715356,0.0025,0.033211224489795896,1,80.29413873270455
7,0,0.022189,0.012592,4.1e-05,0.02011983001813893,69.64247458265788,0.0062302290168679,0.294158,0.0866,0.025515,-0.84079,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
8,0,0.021948,0.011868,8.3e-05,0.040730387597695886,89.19863173229466,0.005706301891432609,0.292219,0.0855,0.025015,-0.103816,0.292,0.001,0.0159183673469387,0.292048,0.0853,0.02491,-0.099217,64.55327370389986,0.001,0.0046481632653061,1,573.7033134293436
9,0,0.022508,0.013552,2e-05,0.009814551228360455,57.35023425012902,0.0051424654045911095,0.298444,0.0891,0.026621,0.164737,0.296,0.009625,0.1461224489795918,0.298793,0.0894,0.026774,0.165041,63.68093216736068,0.009625,0.043252244897959174,1,61.65383260355328
10,0,0.022974,0.014951,0.0,1e-09,11.293116774633468,0.0019827770271378525,0.278635,0.0777,0.021653,4.999182,0.301,0.001,0.1875510204081632,0.306105,0.0938,0.02873,2.599635,62.62310937388292,0.001,0.056452857142857124,1,47.237054094862145
11,0,0.022881,0.01467,0.0,1e-09,0.8108984285533936,0.0009090177434987884,0.29394,0.0864,0.025397,0.240222,0.292,0.008875,0.1520408163265306,0.295041,0.0871,0.02577,0.240703,64.55327370389986,0.008875,0.04439591836734693,1,60.06558180870952
12,0,0.024131,0.018426,4.5e-05,0.02208274026381102,75.7115281670453,0.005548814994084106,0.28946,0.0839,0.024323,-0.056306,0.29,0.001,0.0514285714285714,0.290425,0.0843,0.024497,-0.050591,64.99846869496125,0.001,0.014914285714285705,1,178.79948914431682
13,0,0.030349,0.03711,0.0,1e-09,46.79740257130206,0.0044759039727393785,0.292382,0.0856,0.025078,-0.53165,0.286,0.001,0.0336734693877551,0.286224,0.0819,0.023449,-0.536849,65.90753818719845,0.001,0.009630612244897958,1,276.8948223493678
14,0,0.044421,0.07939,0.0,1e-09,7.099279389981376,0.004565015288797471,0.286597,0.0821,0.023541,-0.013558,0.288,0.001375,0.0336734693877551,0.288159,0.083,0.023929,-0.015136,65.44984694978736,0.001375,0.00969795918367347,1,274.9719416386083
15,0,0.0594,0.124399,0.000138,0.06772040347568713,91.57393327055713,0.013105764038603793,0.292175,0.0854,0.024982,-0.596264,0.299,0.001,0.0218367346938775,0.299127,0.0895,0.026766,-0.591508,63.04199304862462,0.001,0.006529183673469372,1,408.4226757936641
16,0,0.072824,0.164735,6.6e-05,0.0323880190535895,79.39600907235179,0.00692043083153801,0.290664,0.0845,0.024603,-0.15692,0.292,0.001,0.0218367346938775,0.292087,0.0853,0.02492,-0.144198,64.55327370389986,0.001,0.006376326530612229,1,418.21363035036165
17,0,0.123873,0.318119,6e-05,0.029443653685081363,63.44411316280179,0.01739183673440775,0.28806,0.083,0.02395,0.787204,0.283,0.00775,0.193469387755102,0.287916,0.083,0.023961,0.78811,66.60620466974827,0.00775,0.05475183673469386,1,48.704606561206305
18,0,0.105299,0.262312,0.000249,0.12219116279308764,94.93162370210263,0.02262344468137903,0.292562,0.0857,0.025112,-0.402913,0.288,0.001,0.0395918367346938,0.28828,0.0831,0.023959,-0.404771,65.44984694978736,0.001,0.011402448979591813,1,233.86788850706424
19,0,0.101085,0.249648,0.000128,0.0628131278615069,80.71983883278712,0.018699813813718172,0.29253,0.0856,0.025067,-0.979826,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
20,0,0.102524,0.253973,0.000344,0.1688102811277998,93.01602896267917,0.03374147092881975,0.294357,0.0867,0.025533,-0.242792,0.29,0.001,0.01,0.290047,0.0841,0.024402,-0.250628,64.99846869496125,0.001,0.0029,1,919.5402298850574
21,0,0.107275,0.268248,0.000304,0.1491811786710789,87.47684873123866,0.02543589829809302,0.291873,0.0852,0.024911,-0.147561,0.292,0.001,0.0218367346938775,0.292087,0.0853,0.02492,-0.144198,64.55327370389986,0.001,0.006376326530612229,1,418.21363035036165
22,0,0.108159,0.270903,0.000471,0.2311326814278887,93.31409546235406,0.0279666904127248,0.288007,0.083,0.023921,0.100228,0.286,0.006625,0.1106122448979591,0.287578,0.0828,0.023826,0.099729,65.90753818719845,0.006625,0.0316351020408163,1,84.29454923919874
23,0,0.12117,0.309997,0.0,1e-09,44.96065161068062,0.014372665046375105,0.287466,0.0827,0.023807,-0.133074,0.292,0.001,0.0455102040816326,0.292334,0.0855,0.024984,-0.135857,64.55327370389986,0.001,0.01328897959183672,1,200.6675266703526
24,0,0.13538,0.352695,0.000484,0.23751213972632298,96.103151744438,0.04230779441956481,0.290315,0.0843,0.024498,0.021134,0.289,0.008875,0.0987755102040816,0.290128,0.0843,0.024493,0.020955,65.22337689113758,0.008875,0.02854612244897958,1,93.4160732839563
25,0,0.156037,0.414763,0.000532,0.2610670626743881,98.02454980922995,0.039853175371504845,0.290218,0.0843,0.02447,-0.073257,0.288,0.001,0.0514285714285714,0.288426,0.0832,0.023995,-0.067311,65.44984694978736,0.001,0.014811428571428562,1,180.04115226337458
26,0,0.15385,0.408191,0.000212,0.10403424302062081,83.78859666166586,0.02350976597775567,0.294121,0.0866,0.025505,-0.806734,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
27,0,0.158482,0.422109,0.000426,0.20904994116407769,90.12450735705028,0.033460974027301915,0.291551,0.0851,0.024825,-0.470194,0.288,0.001,0.0218367346938775,0.288127,0.083,0.02392,-0.47349,65.44984694978736,0.001,0.0062889795918367195,1,424.02215299411665
28,0,0.165933,0.444497,0.000433,0.21248503409400385,94.14360460678033,0.03725550600891955,0.293518,0.0862,0.025318,-1.234524,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
29,0,0.173032,0.465826,0.000242,0.11875606986316149,80.93045886127086,0.03083706165671246,0.285427,0.0815,0.023273,0.845012,0.282,0.00475,0.1520408163265306,0.28511,0.0813,0.023212,0.846045,66.84239688488923,0.00475,0.042875510204081625,1,62.19556697923113
30,0,0.173913,0.468472,0.0,1e-09,43.23461661258476,0.016464086832187003,0.285843,0.0818,0.023409,1.245921,0.277,0.008875,0.2526530612244897,0.285116,0.0815,0.023357,1.246957,68.04893834490527,0.008875,0.06998489795918365,1,38.1034586664956
