x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,percentage_above_baseline,max_recorded_intensity,firstmoment,secondmoment,thirdmoment,skewness,q0,deltaq0,wMu,firstmoment_lu,secondmoment_lu,thirdmoment_lu,skewness_lu,D_period,peak_width,wp,peak_amplitude,fibril_radius
0,0,0.073926,0.204681,0.00014,0.15167438662047666,90.64747114315352,0.012399651863421915,0.289911,0.0841,0.024449,0.387188,0.29,0.0025,0.086938775510204,0.291067,0.0847,0.024667,0.387388,64.99846869496125,0.0025,0.025212244897959157,1,105.76871188818747
1,0,0.081981,0.234039,0.000401,0.43443877882007964,98.82893504266109,0.026896669174270756,0.286804,0.0823,0.023646,1.209954,0.28,0.00775,0.2289795918367347,0.286811,0.0824,0.023725,1.210141,67.31984257692413,0.00775,0.06411428571428572,1,41.592394533570996
2,0,0.083359,0.239064,0.0,1e-09,20.622214601986197,0.003893708739109672,0.293401,0.0862,0.025391,-0.526436,0.303,0.001,0.0336734693877551,0.303232,0.092,0.027883,-0.527334,62.20975551662957,0.001,0.010203061224489796,1,261.35946928026135
3,0,0.08512,0.24548,0.0,1e-09,22.79415985310243,0.006541916347888449,0.284955,0.0813,0.023256,0.310618,0.282,0.00775,0.1520408163265306,0.284982,0.0813,0.023212,0.309975,66.84239688488923,0.00775,0.042875510204081625,1,62.19556697923113
4,0,0.091065,0.267149,0.000141,0.15275777509633726,83.0090249929398,0.01852015876768376,0.293484,0.0862,0.025355,-0.337333,0.297,0.001,0.0277551020408163,0.297144,0.0883,0.026237,-0.332355,63.466518254339256,0.001,0.00824326530612244,1,323.49640192777485
5,0,0.102888,0.310243,9e-05,0.0975049628274493,75.99472632633916,0.017653318670571128,0.287851,0.0829,0.023881,-0.938201,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
6,0,0.110513,0.338035,0.000122,0.13217339405498682,66.42875266412445,0.03364728232406709,0.290746,0.0846,0.024609,1.192929,0.286,0.004375,0.1638775510204081,0.289678,0.084,0.024348,1.194473,65.90753818719845,0.004375,0.04686897959183672,1,56.896196373157785
7,0,0.119261,0.369918,0.000238,0.25784645725481037,91.48679647130605,0.01757954496554684,0.29135,0.085,0.0248,-0.140594,0.292,0.001,0.0218367346938775,0.292087,0.0853,0.02492,-0.144198,64.55327370389986,0.001,0.006376326530612229,1,418.21363035036165
8,0,0.123759,0.386312,0.00024,0.2600132342065315,83.94534505890978,0.023451185470908464,0.295682,0.0875,0.025887,-0.651401,0.299,0.001,0.01,0.299078,0.0894,0.026753,-0.651126,63.04199304862462,0.001,0.00299,1,891.8617614269788
9,0,0.122643,0.382247,0.000361,0.39110323978565775,87.049124286858,0.03223851990863007,0.288329,0.0832,0.02401,0.610732,0.282,0.008875,0.193469387755102,0.286835,0.0824,0.023708,0.609881,66.84239688488923,0.008875,0.05455836734693876,1,48.87731793199072
10,0,0.124305,0.388302,4.8e-05,0.052002646841306295,59.16465929149986,0.015915390537536656,0.287223,0.0826,0.023766,0.393055,0.284,0.008125,0.1638775510204081,0.287494,0.0827,0.023841,0.391134,66.37167578006606,0.008125,0.0465412244897959,1,57.29687381240538
11,0,0.122224,0.380718,0.000198,0.21451091822038845,86.96870420706313,0.023185637792922473,0.292371,0.0855,0.025036,-0.560294,0.286,0.001,0.01,0.286081,0.0818,0.023414,-0.559748,65.90753818719845,0.001,0.0028599999999999997,1,932.4009324009326
12,0,0.116923,0.361396,0.000201,0.21776108364797012,89.5676259254885,0.022830094254204417,0.291292,0.0849,0.024769,-0.140719,0.292,0.001,0.0218367346938775,0.292087,0.0853,0.02492,-0.144198,64.55327370389986,0.001,0.006376326530612229,1,418.21363035036165
13,0,0.137515,0.436451,0.000369,0.39977034759254215,93.69009905215286,0.036901057763769854,0.289504,0.0839,0.024298,-0.856316,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
14,0,0.119545,0.370953,0.000251,0.27193050744099745,90.53091449934911,0.019360998970152463,0.288172,0.0831,0.023978,0.419025,0.284,0.007375,0.1579591836734694,0.287275,0.0826,0.023774,0.417662,66.37167578006606,0.007375,0.0448604081632653,1,59.44365590615181
15,0,0.095063,0.281722,0.0,1e-09,25.78933750214177,0.008644204330590682,0.290172,0.0844,0.024599,0.184309,0.29,0.001,0.0573469387755102,0.290515,0.0844,0.02452,0.183677,64.99846869496125,0.001,0.016630612244897956,1,160.34687282693176
16,0,0.0914,0.26837,6.3e-05,0.06825347397921451,68.45936731817062,0.009090934148276164,0.289398,0.0839,0.02434,0.022224,0.288,0.009625,0.1046938775510204,0.289245,0.0838,0.024283,0.022452,65.44984694978736,0.009625,0.030151836734693873,1,88.44126777849976
17,0,0.097116,0.289203,0.000181,0.19609331413075917,87.00741532302668,0.018784072854419992,0.292094,0.0854,0.025017,-0.165443,0.278,0.001,0.0277551020408163,0.278121,0.0774,0.021514,-0.168788,67.80415799114661,0.001,0.007715918367346932,1,345.60586824657946
18,0,0.096431,0.286708,0.000272,0.294681665434069,93.52545418728391,0.02566837606044861,0.288298,0.0831,0.023987,0.157796,0.287,0.008125,0.1342857142857142,0.289319,0.0838,0.024285,0.157371,65.67789519699916,0.008125,0.03853999999999997,1,69.19218128351501
19,0,0.093223,0.275014,0.0,1e-09,44.009387231485064,0.0073487821526480035,0.28466,0.0811,0.023115,1.006721,0.276,0.01,0.246734693877551,0.283645,0.0807,0.023006,1.007228,68.29549246934332,0.01,0.06809877551020409,1,39.15880493720606
20,0,0.095002,0.2815,0.0,1e-09,39.35267117584999,0.00644746207499125,0.291456,0.085,0.0248,-0.753332,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
21,0,0.083517,0.239638,7.6e-05,0.08233752416540163,68.37553320008881,0.01038296054386409,0.294759,0.087,0.02567,-1.106205,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
22,0,0.072184,0.198334,6e-06,0.006500330855163287,51.95649155035226,0.008770342724120306,0.284677,0.0811,0.023132,0.908507,0.279,0.006625,0.1875510204081632,0.2836,0.0805,0.022883,0.908475,67.56113233526436,0.006625,0.05232673469387754,1,50.961839722413984
23,0,0.060877,0.15712,0.000435,0.4712739869993383,100.0,0.025873065815774823,0.289919,0.0841,0.024422,0.468384,0.288,0.003625,0.1106122448979591,0.289696,0.0839,0.024329,0.467979,65.44984694978736,0.003625,0.03185632653061222,1,83.70917042503766
24,0,0.058626,0.148914,0.000144,0.1560079405239189,90.50043087203134,0.016956920657508395,0.288999,0.0836,0.024172,0.442581,0.286,0.00775,0.1638775510204081,0.289542,0.0839,0.024348,0.441976,65.90753818719845,0.00775,0.04686897959183672,1,56.896196373157785
25,0,0.059082,0.150579,0.0,1e-09,35.96163985251021,0.013369815618245184,0.28884,0.0834,0.024108,-2.3091,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
26,0,0.056679,0.141818,0.000179,0.19392653717903804,92.67244409398243,0.01850490376830384,0.291136,0.0848,0.024709,0.510321,0.29,0.0025,0.0928571428571428,0.291218,0.0848,0.024706,0.510085,64.99846869496125,0.0025,0.026928571428571413,1,99.02740937223702
27,0,0.056069,0.139597,5.6e-05,0.060669754648190674,61.40025317730845,0.013368761945607897,0.285777,0.0817,0.023371,0.800918,0.279,0.008875,0.2112244897959183,0.284715,0.0812,0.023204,0.799994,67.56113233526436,0.008875,0.05893163265306121,1,45.25017459410479
28,0,0.075225,0.209414,8.7e-05,0.09425479739986765,63.68943656339872,0.01630815923050445,0.296554,0.088,0.02611,0.511278,0.296,0.002875,0.0987755102040816,0.297403,0.0885,0.026316,0.51043,63.68093216736068,0.002875,0.02923755102040815,1,91.2069093887276
29,0,0.07545,0.210236,0.000311,0.3369338159926304,99.79286481902685,0.01578630492427053,0.295607,0.0875,0.025905,-0.404579,0.288,0.001,0.0395918367346938,0.28828,0.0831,0.023959,-0.404771,65.44984694978736,0.001,0.011402448979591813,1,233.86788850706424
30,0,0.077047,0.216058,0.000282,0.3055155501926745,92.85639741700837,0.018724783660707955,0.289075,0.0836,0.024212,0.748225,0.285,0.0085,0.1993877551020408,0.290224,0.0844,0.024557,0.746828,66.13879270715356,0.0085,0.05682551020408162,1,46.92728067182628
31,0,0.076963,0.21575,0.000109,0.11808934386879971,85.7818897925038,0.013262654814006736,0.289872,0.0841,0.024417,-0.241442,0.29,0.001,0.01,0.290047,0.0841,0.024402,-0.250628,64.99846869496125,0.001,0.0029,1,919.5402298850574
32,0,0.064832,0.171534,3.1e-05,0.03358504275167698,59.57850961464844,0.014625985499311503,0.28965,0.0839,0.024341,0.46817,0.288,0.003625,0.1106122448979591,0.289696,0.0839,0.024329,0.467979,65.44984694978736,0.003625,0.03185632653061222,1,83.70917042503766
33,0,0.069278,0.187742,0.0,1e-09,44.4529924256225,0.00675577794392479,0.287088,0.0825,0.023692,-0.808637,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
34,0,0.097208,0.289539,0.000134,0.14517405576531342,94.89981338937814,0.01073825489935823,0.290092,0.0843,0.024532,0.324987,0.287,0.008875,0.1638775510204081,0.290493,0.0845,0.024605,0.325605,65.67789519699916,0.008875,0.04703285714285712,1,56.697951786491736
35,0,0.148498,0.476482,0.000183,0.19826009108248024,82.79403519815234,0.015521324634251349,0.292893,0.0858,0.025173,-0.358388,0.29,0.001,0.0336734693877551,0.290211,0.0842,0.024443,-0.362406,64.99846869496125,0.001,0.00976530612244898,1,273.075583420411
36,0,0.154658,0.498935,0.000133,0.14409066728945286,76.9001500986926,0.024005215915278252,0.291465,0.085,0.024791,0.093553,0.291,0.004375,0.086938775510204,0.292027,0.0853,0.024923,0.093286,64.77510625958337,0.004375,0.025299183673469363,1,105.40524552431052
37,0,0.18915,0.624651,0.000426,0.4615234907165934,90.5610108478484,0.05532274740841428,0.290422,0.0844,0.024522,-0.063472,0.292,0.001,0.01,0.292021,0.0853,0.024904,-0.065876,64.55327370389986,0.001,0.00292,1,913.2420091324202
38,0,0.238445,0.804321,0.00025,0.27084711896513697,72.75731294620736,0.0504391106181209,0.288981,0.0836,0.024177,0.445119,0.288,0.00175,0.0751020408163265,0.288797,0.0834,0.024091,0.445826,65.44984694978736,0.00175,0.02162938775510203,1,123.28904991948475
39,0,0.249621,0.845054,0.000528,0.5720291152543693,94.94743592655567,0.05530051250974222,0.28997,0.0841,0.024409,-0.065948,0.288,0.001,0.0514285714285714,0.288426,0.0832,0.023995,-0.067311,65.44984694978736,0.001,0.014811428571428562,1,180.04115226337458
40,0,0.285893,0.977259,0.0003,0.32501654275816433,83.21012770532435,0.04607514823492864,0.287328,0.0826,0.02374,-1.516203,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
41,0,0.30203,1.0,0.000724,0.7843732565230367,96.30826629219794,0.08429859594280592,0.288151,0.083,0.023939,-0.436989,0.286,0.001,0.0395918367346938,0.28628,0.082,0.023463,-0.43265,65.90753818719845,0.001,0.011323265306122425,1,235.50332828683395
42,0,0.276771,0.944012,0.000827,0.895962269536673,90.80492178711017,0.09251605259004977,0.289723,0.084,0.024357,0.211311,0.288,0.003625,0.0928571428571428,0.289186,0.0836,0.024198,0.212276,65.44984694978736,0.003625,0.026742857142857127,1,99.71509971509977
43,0,0.272907,0.92993,0.000518,0.5611952304957638,86.46974204692661,0.05684559385959026,0.287537,0.0827,0.023805,1.328643,0.282,0.00625,0.2112244897959183,0.287912,0.083,0.02396,1.328627,66.84239688488923,0.00625,0.05956530612244895,1,44.768789757997304
44,0,0.305664,1.0,0.000848,0.9187134275297445,92.5505487398968,0.09484531728017193,0.288309,0.0831,0.023982,0.501159,0.284,0.00775,0.1697959183673469,0.287781,0.0829,0.023911,0.501436,66.37167578006606,0.00775,0.048222040816326514,1,55.29974720115567
45,0,0.308639,1.0,0.000936,1.0,97.60842691567811,0.09229690740565738,0.288835,0.0834,0.024117,-0.567821,0.286,0.001,0.01,0.286081,0.0818,0.023414,-0.559748,65.90753818719845,0.001,0.0028599999999999997,1,932.4009324009326
46,0,0.301976,1.0,0.00072,0.7800397026195944,88.80769344708598,0.08071576445377851,0.288713,0.0834,0.024081,-0.754105,0.282,0.001,0.01,0.28208,0.0796,0.022446,-0.662833,66.84239688488923,0.001,0.0028199999999999996,1,945.6264775413713
