x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,peak_position,peak_position2,peak_width,peak_width2,peak_amplitude,peak_amplitude2,peak_height,peak_height2,rsq_gaussian_fit,SM,AP,area_fit,area_peaks,bg_c,FailReason,wm1_p1,wm2_p1,wm3_p1,wm_skew_p1,wm_area_p1,wm1_p2,wm2_p2,wm3_p2,wm_skew_p2,wm_area_p2,wm1_p3,wm2_p3,wm3_p3,wm_skew_p3,wm_area_p3,AP_WM,wm_area_sum,area_total_bs
0,0,0.073926,0.204681,0.00014,0.1516743866204766,,,,,,,,,,,,,,,weak_overall_peaks,,,,,,,,,,,,,,,,,,
1,0,0.081981,0.234039,0.000401,0.4344387788200796,,,,,,,,,,,,,,,weak_overall_peaks,,,,,,,,,,,,,,,,,,
2,0,0.083359,0.239064,0.0,1e-09,249.00907390431826,69.00907390431826,32.371339208282805,32.371339208282805,0.3918892794964253,0.3918892794964253,0.004829618009352408,0.004829618009352408,0.3311551471330163,0.04802005067215858,0.05863308155548437,12.257042245976152,0.718668157637337,0.032051039134274484,,247.81187180179046,16.49558083793213,133.3766538601533,0.029715085243375957,0.29324613209633216,68.50240538797702,17.4011718464427,280.9330805367242,0.053317207317594116,0.2402687741369384,,,,,,0.5440215876700599,0.5335149062332706,0.9806870137602673
3,0,0.08512,0.24548,0.0,1e-09,207.01878071291915,27.018780712919153,12.967893435971469,12.967893435971469,0.1482691536439689,0.1482691536439689,0.0045613294526185445,0.0045613294526185445,0.34554180920533517,0.04044801920504206,0.018279963705645504,12.450774626076852,0.22759970827185683,0.03395326366056943,,205.2814438651039,7.842507007065787,156.7327786493648,0.3249339476637439,0.10189082038647937,27.167357738319208,8.17082571719073,-52.03021221531874,-0.09538009613306167,0.10037460968058828,,,,,,0.36589821364611064,0.20226543006706765,0.5527915210394951
4,0,0.091065,0.267149,0.000141,0.1527577750963372,205.01924294190016,25.01924294190016,14.851849279621746,14.851849279621746,0.3604274551674719,0.3604274551674719,0.009681605851002717,0.009681605851002717,0.6298856663363971,0.08609568580656558,0.050023709349355856,12.95043902660673,0.6478289978135301,0.03417391674664778,,204.09486680305304,8.522139226104194,72.22963469775932,0.11669964729221782,0.26674789848513597,22.90837221846168,8.276721218615936,172.28447062465293,0.3038583330060609,0.24178653685919954,,,,,,0.48490393728136744,0.5085344353443355,1.0487323287071113
5,0,0.102888,0.310243,9e-05,0.0975049628274493,193.02201631578615,13.022016315786146,26.990898836922902,26.990898836922902,0.84139977369475,0.84139977369475,0.01243641223195741,0.01243641223195741,0.6705494610687817,0.11185250820252612,0.11343074404579917,14.031364710410966,1.5915881390798852,0.034554934920364114,,192.51138233188857,14.8216177447031,-132.57324455765323,-0.040716370712106285,0.6778661264394491,13.695957224417842,14.552654200538681,-756.011431074287,-0.24530236359098512,0.6036660393990271,,,,,,0.6172697983424859,1.2815321658384762,2.076129707430512
6,0,0.110513,0.338035,0.000122,0.1321733940549868,183.0243274606911,3.0243274606910973,30.35207731744093,30.35207731744093,1.5422619213719218,1.5422619213719218,0.020271215095213953,0.020271215095213953,0.8355185115998007,0.1682894759126784,0.19941927254625696,14.932432763907093,2.977814879124246,0.033207271902174575,,182.64963509223986,16.655633990916176,-6.119588470328653,-0.00132445958884723,1.1696254224225058,2.681021483015675,17.424307317973707,-175.47194275919347,-0.03316966746747576,1.1324590060494388,,,,,,0.6648514994679002,2.302084428471945,3.4625543152333553
7,0,0.119261,0.369918,0.000238,0.2578464572548103,174.94297516003587,354.94297516003587,28.197388004914007,28.197388004914007,1.6450079963057838,1.6450079963057838,0.023273901866742157,0.023273901866742157,0.863163034158988,0.18319262737888456,0.19890803847912297,15.953394569171605,3.173258420837417,0.03550037818981719,,175.26068198966286,15.875318853809006,310.69839816887486,0.07765539691289701,1.2336216055053144,356.2022636096988,15.693342825536295,-49.32129230884019,-0.012761098502230072,1.28043223561755,,,,,,0.7105348872522047,2.5140538411228643,3.53825531473235
8,0,0.123759,0.386312,0.00024,0.2600132342065315,181.0247896896721,1.0247896896721045,28.538300464052284,28.538300464052284,1.5104875144378955,1.5104875144378955,0.021115389624788487,0.021115389624788487,0.8523466207151865,0.15824951081256325,0.17344045440488012,16.73191690130267,2.9019912704266293,0.03841646008576678,,181.63614244067918,15.490436221268709,-157.50857251151612,-0.04237534545023737,1.1772417255518433,1.8299083706224333,15.816477910761433,-309.8590262618012,-0.0783131718765263,1.0939561643972644,,,,,,0.6917635377844836,2.2711978899491077,3.283199772603064
9,0,0.122643,0.382247,0.000361,0.3911032397856577,181.0247896896721,1.0247896896721045,31.17595167817667,31.17595167817667,1.4299856026810371,1.4299856026810371,0.018298774746758742,0.018298774746758742,0.80666249289814,0.13422091459116312,0.16352440928813947,16.789041463917542,2.7454180879011965,0.03901006493337874,,181.56059244467647,16.46804973893224,-106.5759032336698,-0.02386341048915249,1.2012384114192904,1.5621280927961203,16.468769010842223,-315.8992680629314,-0.0707237377334993,0.9983525467518123,,,,,,0.7048063682630032,2.1995909581711026,3.1208443300420217
