x,y,total SAXS intensity,total_SAXS_norm_0_1,area under third order curve,collagen_third_norm_0_1,peak_position,peak_position2,peak_width,peak_width2,peak_amplitude,peak_amplitude2,peak_height,peak_height2,rsq_gaussian_fit,SM,AP,area_fit,area_peaks,bg_c,FailReason,wm1_p1,wm2_p1,wm3_p1,wm_skew_p1,wm_area_p1,wm1_p2,wm2_p2,wm3_p2,wm_skew_p2,wm_area_p2,wm1_p3,wm2_p3,wm3_p3,wm_skew_p3,wm_area_p3,AP_WM,wm_area_sum,area_total_bs
0,0,0.761302,0.256197,0.0,1e-09,87.00124765385915,267.00124765385914,9.925588304632582,9.925588304632582,4.5393895096311905,4.5393895096311905,0.1824531047451746,0.1824531047451746,0.9123379201822845,0.18563676472166907,0.08688993201806262,98.72359335147746,8.578086314888736,0.25040418621274646,,86.99596861438674,4.784234189838721,-0.022361698361636134,-0.0002042055276621088,3.357116291804076,266.9036105827179,4.85304127983326,3.1097361270995107,0.027207058020471627,2.7132113373139943,,,,,,0.553622880825286,6.07032762911807,10.964734008227818
1,0,0.767918,0.258971,0.0,1e-09,87.00124765385915,267.00124765385914,10.402124258665502,10.402124258665502,4.920048589645483,4.920048589645483,0.18869370863397408,0.18869370863397408,0.9250318482038642,0.19338502173140532,0.09361211653560954,99.75116185659456,9.33791738828198,0.2511479013008683,,87.05348778075451,5.638354390476217,-2.139820234049455,-0.011937686838956763,3.8547134970660655,267.01047945574174,5.735688356876794,-0.053770618578619055,-0.0002849629471160934,3.3602682635380323,,,,,,0.6198291793511085,7.214981760604098,11.640274451353473
2,0,0.753616,0.252974,0.000379,0.0708882641087432,89.00078572846726,269.00078572846724,10.227308978882403,10.227308978882403,4.672810720650702,4.672810720650702,0.18227490424214826,0.18227490424214826,0.8938834910071208,0.18927523134572513,0.09047849690826311,97.82894611844596,8.851415998916451,0.24715980588758196,,88.545888991084,5.59648488727812,12.482331106096042,0.07121142763010123,3.8103006739621956,268.36867742223205,5.725605030888225,20.980430363682157,0.11177643009673882,3.135805527483973,,,,,,0.614970853892875,6.9461062014461685,11.29501692230791
3,0,0.757034,0.254407,0.0,1e-09,87.00124765385915,267.00124765385914,9.892153061596565,9.892153061596565,5.000320903984348,5.000320903984348,0.20165877051770043,0.20165877051770043,0.9197897256948177,0.20594206699538578,0.09678484501610721,98.23663784684865,9.507817768910698,0.24646894466093877,,87.37101613245868,4.793016563907315,-8.803448443794183,-0.07995139313791734,3.7874375240750995,267.21481053632107,4.847236437034102,-4.629653621893617,-0.04065049956513652,2.96688392391198,,,,,,0.5647028934434166,6.7543214479870795,11.960840871207372
4,0,0.757243,0.254495,0.0,1e-09,89.00078572846726,269.00078572846724,9.2676512743749,9.2676512743749,5.010638008613602,5.010638008613602,0.21569168867515823,0.21569168867515823,0.9242685931857075,0.21560383214897905,0.09736559218924157,97.88403095403919,9.530536639710078,0.24542637309535864,,88.82309322785194,4.775994881836175,3.9449724497021808,0.03621199205875604,3.8681568860279545,268.76614250335535,4.7973021627334695,6.203856044433952,0.056191482525871715,3.121241694404301,,,,,,0.5806653240502264,6.989398580432256,12.036879577516645
5,0,0.759664,0.25551,0.0,1e-09,89.00078572846726,269.00078572846724,9.644446449446432,9.644446449446432,4.997695316459141,4.997695316459141,0.2067295387817938,0.2067295387817938,0.9214603129097005,0.20898419759168052,0.0966787907811492,98.28687940563384,9.502256650589317,0.24662395209734592,,88.90126234875972,4.79050637943604,2.349082488307857,0.021367514080266492,3.70338802630707,268.74995368935583,4.811856806207603,7.187204991345435,0.0645092432354113,3.0735139196484216,,,,,,0.5670330071929559,6.776901945955492,11.951512275279907
6,0,0.751058,0.251902,0.0,1e-09,89.00078572846726,269.00078572846724,9.916169185598667,9.916169185598667,5.16799934183554,5.16799934183554,0.20791632372905114,0.20791632372905114,0.9341900425279903,0.2140056864213543,0.1009511339828824,97.56032197419421,9.848825135030026,0.24364304677545606,,88.9774703186367,4.779342325469999,0.34668147505245006,0.0031756031232472084,3.735113041119323,269.06134242761453,4.851116979236515,-0.9759414538156126,-0.008548669428817629,3.1908431827392794,,,,,,0.5694768436017423,6.925956223858602,12.161962864116381
7,0,0.749048,0.251059,0.000168,0.0314227661484666,89.00078572846726,269.00078572846724,9.39634659495518,9.39634659495518,5.092313436966871,5.092313436966871,0.21620521492397246,0.21620521492397246,0.9360671463637371,0.21847521374243756,0.09962052170399611,97.34738409376014,9.697797189939678,0.2434710747328346,,89.06001617415724,4.775257719634918,-1.8102461690347131,-0.016624446362433987,3.6933226004146023,268.9753564045264,4.817989078096485,1.9403793092082382,0.017349589415028604,3.2888568475165063,,,,,,0.5800169004485436,6.982179447931109,12.037889658959232
8,0,0.757418,0.254569,0.0,1e-09,91.00032380307532,271.00032380307533,9.999678951409251,9.999678951409251,5.245467013814132,5.245467013814132,0.20927057582849581,0.20927057582849581,0.8980266071439674,0.21675647950722296,0.10288377253117725,97.25840976673395,10.006312107184684,0.24236693794319242,,90.09021834553967,5.552705290404242,24.8480073941043,0.14513685092865478,4.350659941269419,269.55568729743703,5.250305665986764,13.276624585930394,0.09173475608997969,3.464291978700333,,,,,,0.6253813111629801,7.814951919969753,12.496299106599148
9,0,0.748406,0.25079,0.0,1e-09,89.00078572846726,269.00078572846724,8.89152807742044,8.89152807742044,5.240882613468437,5.240882613468437,0.2351462699018876,0.2351462699018876,0.9387549618559219,0.2344757655446493,0.10358420905205314,96.54993944612599,10.001049111550586,0.24041358426270945,,89.00186061770228,4.77066870382933,-0.1991126727798025,-0.0018338386735377058,4.0546278674277225,268.9670746726974,4.798363194139389,1.9233116251317472,0.01740885889222849,3.4154276704403803,,,,,,0.5953613557629122,7.470055537868102,12.547095080257218
10,0,0.744884,0.249313,4.2e-05,0.0078556915371166,89.00078572846726,269.00078572846724,9.104245054101403,9.104245054101403,5.181610409847276,5.181610409847276,0.22705490249573534,0.22705490249573534,0.9344622874879813,0.22997769136777593,0.10303976118721862,95.93645203498315,9.885269106833718,0.23903106368930396,,89.15265128019553,4.777703568224374,-3.253100942050869,-0.029829085423252726,4.004219550322796,269.02177791786204,4.811132601807525,0.22516156855315989,0.0020218656076157722,3.2917754457298507,,,,,,0.5897794377228842,7.295994996052647,12.370717813123841
11,0,0.753421,0.252892,0.0,1e-09,89.00078572846726,269.00078572846724,8.820670116172078,8.820670116172078,5.2373837777724095,5.2373837777724095,0.23687699461871975,0.23687699461871975,0.9417968862863357,0.2330552116200685,0.10239894295960664,97.5445347347933,9.988457248329468,0.24321132635128842,,89.09762524759532,4.772753404426314,-2.55184939565776,-0.02347188947272223,4.014866242424038,268.85723260738666,4.805510956160492,4.772442917520495,0.043005304528854545,3.4721075561503794,,,,,,0.6032720297455462,7.486973798574417,12.410609856605392
